,Fp1,AF7,AF3,F1,F3,F5,F7,FT7,FC5,FC3,FC1,C1,C3,C5,T7,TP7,CP5,CP3,CP1,P1,P3,P5,P7,P9,PO7,PO3,O1,Iz,Oz,POz,Pz,CPz,Fpz,Fp2,AF8,AF4,AFz,Fz,F2,F4,F6,F8,FT8,FC6,FC4,FC2,FCz,Cz,C2,C4,C6,T8,TP8,CP6,CP4,CP2,P2,P4,P6,P8,P10,PO8,PO4,O2
PO3,0.00756469986737733,0.05013393506134563,0.04872976525822959,0.046867732355102325,0.047268127439125486,0.047607385499592716,0.04900460414798555,0.04798899059113013,0.04676248515518727,0.04590323201238744,0.040950424302962696,0.0448226600832972,0.0393161567482183,0.04562814920448851,0.04238141776247866,0.046166275944743984,0.04509682965915018,0.04266910853800955,0.04352812016210572,0.03691633075587471,0.04042888245342707,0.04754343595854312,0.04935051663301219,0.055541980131023176,0.04361195832070853,0.0,0.040432908343653186,0.04474246777774228,0.042540282775917065,0.03089411349895742,0.03128949533744093,0.04068896678297872,0.046350824667846464,0.049696058787963515,0.04899976506670181,0.048242948938669976,0.048270111617709166,0.045927058433184426,0.04629137429937942,0.04547586482319868,0.04668431606120412,0.04698216057972783,0.040122943271894744,0.03927640690565598,0.040067674926801765,0.04491180691250045,0.044122955462633486,0.04315572891382779,0.04048682666079924,0.03638008415648956,0.03954293887414141,0.034889437815336447,0.03460859135170844,0.027264888527357173,0.028737242572405064,0.03827765558887869,0.02680875233115663,0.019657895998794514,0.02502785294977986,0.026404799130350695,0.037067795899319925,0.0251988488397833,0.018764168240956728,0.03285651285210387
O1,0.00826907925467382,0.0700589665975576,0.07304119214107646,0.07300158391803295,0.07202072721009586,0.06958232097065627,0.06400926449062234,0.062460791463679784,0.06244795576850418,0.07112355257855489,0.07005290865633398,0.06960084247785218,0.0653045418042206,0.05866494603197305,0.05348959701378015,0.049301313237721626,0.04888365995352186,0.05868761532858604,0.0691737377191563,0.055987711635856544,0.04091877627729634,0.04384812538702509,0.04518342152846842,0.060018296179414614,0.04554138790110161,0.040432908343653186,0.0,0.061882437062571856,0.048911666768246674,0.033063064219255034,0.05185437376337205,0.06442616208287835,0.06910864162450539,0.07167678067606892,0.0685317155018611,0.07155196421221673,0.071982304032879,0.07283325939633362,0.07181194722972081,0.06550519721874545,0.06836751715255027,0.06154616139460491,0.05600553183739279,0.059053000643187886,0.06497286494563906,0.06651540814713304,0.07281348444745309,0.06800500585073482,0.06403705032285884,0.05619499204125479,0.051079701460195394,0.045681374178638136,0.04091505099193039,0.0369776302167696,0.04199505789100411,0.055451399451205204,0.03479322397425179,0.02360870764808275,0.027283579309618715,0.02945402331107779,0.04472911202223525,0.021650488695823714,0.023100409607173102,0.02439076999269442
Iz,0.008316136325002749,0.07571756950688732,0.07940733135125766,0.07892252993036648,0.08076343537730855,0.07672264652369015,0.07192658062508692,0.0639732666223243,0.07088712600325477,0.07972888991707701,0.0805615466272038,0.08801070161027245,0.08252797825891722,0.06582107152677083,0.05159364183305224,0.045664050143484514,0.054512720705078864,0.08569113563678854,0.09386070863883478,0.08292732271281414,0.056338213853447706,0.04291684201321635,0.03395533802971956,0.03781681122809904,0.05130802375450386,0.04474246777774228,0.061882437062571856,0.0,0.05879852249023173,0.043015798006871976,0.05836761823374769,0.07782856857862008,0.07300812333599174,0.07444206285794329,0.0698791088655354,0.07528449548580818,0.07959956581631743,0.0774414693463904,0.07521433971238349,0.07471340618950033,0.0706488708926125,0.061965246258880786,0.058551650759032195,0.0600517648307573,0.06797652579220827,0.07348092088722287,0.07729936928833682,0.07739695912025506,0.0759423004693139,0.06003764921220066,0.04923287208780979,0.040843962821669244,0.028182952773522802,0.030736798570751553,0.044068750288681055,0.06693029412852562,0.041040484988903066,0.022701433513645203,0.02644325685799721,0.029844043138120883,0.029489977721543974,0.050182988340371014,0.03240412137254293,0.04625750949929699
Oz,0.007182153834524464,0.08019681103153367,0.08432819453462344,0.08567234616562713,0.08580710046200128,0.0826678007403387,0.07834131924357186,0.07439563191207653,0.0776041804623432,0.08807022748697903,0.08644322519099978,0.08790752639862238,0.08710736848725609,0.07771851613128687,0.061087179619578144,0.051842756585246494,0.06236468713569451,0.0846949469819305,0.09143130181115988,0.08258280551377245,0.06257957646852425,0.04627897974438952,0.041966765443962474,0.04615311449444827,0.044745581332709984,0.042540282775917065,0.048911666768246674,0.05879852249023173,0.0,0.04140830458821699,0.05881654198639116,0.07332527572148698,0.07547400750926567,0.07677875212669019,0.07221662234136596,0.07814033831524367,0.08297197235202317,0.08384927400580644,0.08081794688115802,0.07148865466857679,0.07262557166945753,0.06999273466027885,0.05886987320052093,0.06230650856579206,0.06863382065650483,0.07739112147747114,0.084692567138316,0.08073426189456928,0.06931439617552111,0.058308778576752825,0.05199113865946566,0.046902858944494925,0.03955424851476789,0.03443355951421462,0.04570121996103438,0.05442060647265337,0.03321291098795195,0.022807403122948718,0.028603534105822292,0.03047426086731668,0.04352655634715443,0.031227908076864236,0.02771411523911393,0.022152100614702346
POz,0.0084981657941929,0.05007628713880709,0.05276170433648438,0.053634953288731656,0.054304901811307815,0.053266956270235886,0.047128474064879536,0.049702443126580266,0.048983771326066655,0.05580883233310195,0.05116519236132016,0.05361127451673434,0.05546463211121254,0.050704337516922444,0.045581780847493876,0.04473948643876249,0.048831009685951436,0.0561157064349998,0.05555380208559419,0.04746175736183341,0.040622615630721996,0.041734819798207215,0.03980199829537591,0.04152629019286514,0.033993848406800316,0.03089411349895742,0.033063064219255034,0.043015798006871976,0.04140830458821699,0.0,0.03838634480545579,0.04401979575277395,0.04581582155001269,0.04747084327436354,0.04539985870072334,0.04711724213655933,0.04927204515304211,0.05160387191181731,0.04811517815260685,0.040207426261847985,0.042864024262365755,0.03779502847855607,0.03398324758144112,0.03467941026563289,0.038606169458305445,0.042292608922500995,0.0519532628651937,0.04625736837404085,0.038906403147928,0.0319513399329869,0.029847843689031473,0.029794121762763897,0.031526712036628886,0.021161208079165893,0.02334039341249475,0.033508885601737044,0.024292185281820564,0.01657642469633514,0.025784294132332106,0.027787799201462085,0.039681942221544364,0.025647816613591935,0.022535865874832885,0.030104686059892083
Pz,0.008457132084760653,0.048925939959371625,0.047975393276791435,0.04523379069038243,0.04471892557032101,0.045627846809673044,0.04396758501631951,0.046834677485500756,0.03851668717985651,0.041463883972056255,0.039066429150727486,0.03435201388023436,0.032785122066526826,0.0358023319261822,0.04089824408891981,0.04499924153329772,0.0374508175664641,0.0351961994996137,0.032350876809633056,0.03330489280796715,0.04635713506218246,0.05125670849425742,0.05510272423532681,0.06296882042001377,0.0529312026462429,0.03128949533744093,0.05185437376337205,0.05836761823374769,0.05881654198639116,0.03838634480545579,0.0,0.03159359343028725,0.0476423762183201,0.05136800041269688,0.05108271305024376,0.049963638720164495,0.048444442369580516,0.04689974307577423,0.047920404047254526,0.04320559190809039,0.048311705006812915,0.047423796874788336,0.042084447879070945,0.041033675705064776,0.042754294627793225,0.0415332909714372,0.04502418718180848,0.038600320629911734,0.039804642141599185,0.03396146186089579,0.034524617141872514,0.0345257422358428,0.03711312685421369,0.027871442291798814,0.0266487737181439,0.031869408086681476,0.015811047211936134,0.018331969447909897,0.02697527714715169,0.030805125925185316,0.04503976778377003,0.022738650176510153,0.020654274483346634,0.03380656358232492
CPz,0.006939387274115006,0.05541494746049057,0.05268075725837312,0.04500251389200733,0.04740600648879008,0.04919252658633183,0.051168343620311176,0.04908862925855715,0.04257307144876626,0.0386189776367022,0.0392029146982736,0.03470281678854838,0.03318718990397559,0.038634493941644595,0.05056785538977122,0.053379494417044496,0.04248483985472963,0.037777290229513566,0.03338113834303291,0.04796352463146206,0.05098504642750579,0.05695426602874978,0.0581848083245007,0.07470495525064591,0.0592176720685855,0.04068896678297872,0.06442616208287835,0.07782856857862008,0.07332527572148698,0.04401979575277395,0.03159359343028725,0.0,0.05396530748863671,0.05691080250713465,0.0552686971817781,0.05436116055910363,0.05424886412856813,0.04671867304504016,0.04712757638116591,0.04991873998201868,0.050447893298327905,0.0503935381925826,0.04579855679399125,0.04111080859152072,0.046279900103211445,0.04455448408859492,0.044982382584800744,0.04085245943984012,0.03592434599028224,0.029071764642213144,0.0332585623627165,0.04151911904005173,0.03743499622076002,0.025048948774475607,0.021376002186452286,0.015678652405812378,0.020939968926965917,0.021474249365067782,0.028709018103488682,0.03666469822345355,0.054541680071363,0.03331701408371509,0.023560560691736798,0.04305118319697021
Fpz,0.006375531840729695,0.02185010869018485,0.025891107656292725,0.046140458011278265,0.03164086687175556,0.020742373434065632,0.025065817789763554,0.030424729104595812,0.022435327818164704,0.037243219569813184,0.05055725284597894,0.0559939701830685,0.044548763629643925,0.03132375568260748,0.03912341093610001,0.05335055855585808,0.04484391247385506,0.050759018299454325,0.06267144024363185,0.06338269874303533,0.05450606155426101,0.056784892652016014,0.06364916278762131,0.0714443062540908,0.06585621645776396,0.046350824667846464,0.06910864162450539,0.07300812333599174,0.07547400750926567,0.04581582155001269,0.0476423762183201,0.05396530748863671,0.0,0.01158578944654681,0.020505233681882503,0.026661377818005302,0.04452777563344382,0.04830635141734698,0.04524761976498155,0.03510099905602962,0.02180962970011316,0.02314835588513106,0.02761245634008412,0.021322297696339736,0.03494641971633098,0.04660818106409602,0.05111527293429587,0.05295609335191503,0.04680694269698031,0.03254141088878897,0.024864559519805447,0.03175238355951935,0.03984063786863982,0.027734087648875663,0.03266341881953376,0.04336660761626019,0.03383927761170159,0.026456309251612988,0.031614916720025754,0.043309682938059854,0.06070489919276056,0.04149151366656128,0.02756902492816199,0.04977570965325695
Fp2,0.008954701235273721,0.0136913069517067,0.02403247870787795,0.04566769786066386,0.032357343484357,0.021862315922620484,0.023440331417837655,0.031027697696459695,0.023941406557902885,0.03885644142193274,0.05218835893117539,0.0585858606931296,0.046713245038722324,0.03276937581167,0.038397376648071004,0.05466426784615336,0.04590212971568413,0.052397281239252746,0.06540654637006033,0.06611950320901527,0.055921369381718336,0.058570539410979866,0.06506451934790172,0.07358853619881778,0.06927974101301901,0.049696058787963515,0.07167678067606892,0.07444206285794329,0.07677875212669019,0.04747084327436354,0.05136800041269688,0.05691080250713465,0.01158578944654681,0.0,0.01813747828555582,0.03570065011911961,0.04257324677568235,0.04925917179587894,0.04995916840864749,0.04132583207084084,0.02990409249660779,0.02654615656569962,0.031256702972234256,0.026316557834943063,0.04220740650821273,0.05185025793314789,0.053769290196077485,0.05639479977470399,0.05178311324430026,0.03855326784248883,0.02979113077554934,0.03557404833260275,0.04259255531054399,0.032392628617442513,0.03796569063523567,0.04805575899073568,0.038090820127593655,0.031046080380962182,0.03533584745038839,0.04556358366662706,0.062407143679614,0.04387039155802948,0.03013936223449356,0.051760344410408624
AF8,0.00676860975200435,0.010542141596398148,0.028004141458808734,0.04265603220475713,0.030019413905175884,0.02184567988148859,0.016860014100188992,0.023256012015961607,0.02077577729688126,0.03825196184800695,0.049349012505285055,0.056090920276795624,0.04555270075785605,0.02808914975543146,0.030180485652198195,0.04929763687900263,0.04095597087996475,0.050208120995626666,0.06345123212758164,0.06421726654070624,0.052584083957071356,0.055604007411341354,0.06190483581039832,0.06861971665959685,0.06636394950442158,0.04899976506670181,0.0685317155018611,0.0698791088655354,0.07221662234136596,0.04539985870072334,0.05108271305024376,0.0552686971817781,0.020505233681882503,0.01813747828555582,0.0,0.03684149209028102,0.03811698242012778,0.04588481242457468,0.04647886180194206,0.04182978240755813,0.03719477313756986,0.024213745419411004,0.0306956534382306,0.027517514806935848,0.04837673761189383,0.051923542049940166,0.0512653786142393,0.0540910416979149,0.05274132673574135,0.042573569450588676,0.029870083856858295,0.03439309932480164,0.04122679668158083,0.03168082980111232,0.039686275369626434,0.04943203169718541,0.0383919705248547,0.031436655538198854,0.034139957456220414,0.04321900848896302,0.0577210780879796,0.040866604872712646,0.028488780253165445,0.048353798202702344
AF4,0.009104058912897655,0.022669613032057452,0.010863109945540222,0.03145588355506023,0.02103409871758584,0.020840056732713164,0.029606108195337853,0.03374500720909834,0.0250692618566662,0.02964782847253103,0.04249268852014273,0.052392520108910594,0.040021977058937404,0.033316482456509845,0.03974568923139382,0.05384110882261034,0.045422055649832475,0.04989665048602515,0.06134329791544771,0.06374375390729198,0.05599044311810432,0.05707420271953278,0.06312071930509748,0.07367626112507489,0.06688427557254531,0.048242948938669976,0.07155196421221673,0.07528449548580818,0.07814033831524367,0.04711724213655933,0.049963638720164495,0.05436116055910363,0.026661377818005302,0.03570065011911961,0.03684149209028102,0.0,0.019422887643651465,0.03759667276836854,0.0396004376332155,0.03073179133354351,0.023983749797866653,0.03212992365426955,0.03499521389022855,0.02795638950491896,0.03791430848052008,0.04738049707594118,0.047005834529732345,0.051681544222632665,0.0493018055639224,0.037846435494783136,0.03200260314899592,0.036580306529241366,0.04173492447021628,0.03361284303358831,0.03935073987645911,0.04773049087490462,0.03819766660533867,0.031931990826788305,0.03469774972326868,0.04271851344093599,0.0607644193243442,0.041442546155994,0.02910616628656371,0.05103423399378189
AFz,0.007355071472124113,0.039705221211730125,0.026129172177686975,0.03129982223218116,0.02415272162567499,0.025377784266461964,0.038001403914308604,0.03687931727552259,0.0329624734773299,0.03024012157748282,0.04803540339912329,0.055225332312595986,0.0443423633856351,0.039622589373580805,0.03971018021525338,0.056954516941973725,0.050637693379535643,0.05564489322606963,0.06352771951650579,0.06612882167539982,0.05987834112256152,0.055482404669794504,0.061001550191087474,0.07589393308201897,0.06695413830174955,0.048270111617709166,0.071982304032879,0.07959956581631743,0.08297197235202317,0.04927204515304211,0.048444442369580516,0.05424886412856813,0.04452777563344382,0.04257324677568235,0.03811698242012778,0.019422887643651465,0.0,0.04027325044070309,0.03200672555558789,0.0194730418916291,0.022832254739173278,0.03287490881102641,0.03504271758289001,0.02734126729062939,0.03045562307554541,0.04441170552896268,0.046147003111741206,0.053058299588178925,0.04579125352079097,0.03283088947603433,0.030483609345121756,0.036889147072499934,0.03839995653582315,0.03218187651234517,0.03505331654016588,0.044523917619553655,0.03613906029473389,0.03024505642682713,0.029934879825703812,0.04014200132649869,0.060004140134397255,0.04354020115649051,0.027003918759079013,0.05468758916557764
Fz,0.010007247345079014,0.04438128461892855,0.04335969006258242,0.013207200140946798,0.02388008616519278,0.032654275157270166,0.04007336122642913,0.03904008457717291,0.030876561717487528,0.026741517955289614,0.032412028861024386,0.043481476527951236,0.03720526601926396,0.03844903998822797,0.040963027089117816,0.051692829578592885,0.04907673133359637,0.05367762407541603,0.058398377362742226,0.06226098898575409,0.061566155734473334,0.05444774707441353,0.06156671719589107,0.07133852056277601,0.0651027476850194,0.045927058433184426,0.07283325939633362,0.0774414693463904,0.08384927400580644,0.05160387191181731,0.04689974307577423,0.04671867304504016,0.04830635141734698,0.04925917179587894,0.04588481242457468,0.03759667276836854,0.04027325044070309,0.0,0.010251471747028897,0.018330886471644207,0.025402256050357414,0.03792250556090608,0.03728451645094973,0.028865456453668305,0.018937577098846636,0.0288511784822849,0.04166311686110775,0.046074706303519807,0.0361017259166482,0.028038889364660636,0.027782421055718605,0.032455973481986304,0.03852094319565981,0.031198356928199576,0.033098691356762286,0.03971118790853997,0.03284889873969195,0.02936986760715598,0.028731383500602954,0.03916646919537338,0.05883014393934005,0.0381663386122317,0.03063744686317399,0.05354631738559823
